time_s,channel_MHz,signal_dBm,noise_dBm,SNR_dB,BER,AvgSNR(dB),AvgBER,RandSeed,RunDateTime
4.056059,5210.000000,-81.517621,-87.945385,6.427764,0.001517,11.632674,0.000373,12345,23-Oct-2025_23-01
4.056464,5210.000000,-81.459009,-87.945385,6.486376,0.001421,11.632674,0.000373,12345,23-Oct-2025_23-01
4.060559,5210.000000,-72.560748,-87.945385,15.384637,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
4.067201,5210.000000,-74.647262,-87.945385,13.298124,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
4.067345,5210.000000,-73.839932,-87.945385,14.105453,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
4.067516,5210.000000,-76.485865,-87.945385,11.459521,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
4.071026,5210.000000,-78.652872,-87.945385,9.292514,0.000019,11.632674,0.000373,12345,23-Oct-2025_23-01
4.074347,5210.000000,-77.519478,-87.945385,10.425907,0.000001,11.632674,0.000373,12345,23-Oct-2025_23-01
4.080296,5210.000000,-75.117611,-87.945385,12.827775,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
4.084436,5210.000000,-78.552437,-87.945385,9.392949,0.000015,11.632674,0.000373,12345,23-Oct-2025_23-01
4.084634,5210.000000,-80.126054,-87.945385,7.819331,0.000251,11.632674,0.000373,12345,23-Oct-2025_23-01
4.084787,5210.000000,-75.726319,-87.945385,12.219066,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
4.085174,5210.000000,-75.835262,-87.945385,12.110123,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
4.085606,5210.000000,-79.205203,-87.945385,8.740182,0.000055,11.632674,0.000373,12345,23-Oct-2025_23-01
4.086389,5210.000000,-77.616556,-87.945385,10.328830,0.000002,11.632674,0.000373,12345,23-Oct-2025_23-01
4.092572,5210.000000,-79.006511,-87.945385,8.938874,0.000038,11.632674,0.000373,12345,23-Oct-2025_23-01
4.093868,5210.000000,-75.611823,-87.945385,12.333562,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
4.094138,5210.000000,-75.769692,-87.945385,12.175693,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
4.094381,5210.000000,-76.423749,-87.945385,11.521636,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
4.094615,5210.000000,-74.733749,-87.945385,13.211637,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
4.094912,5210.000000,-81.103080,-87.945385,6.842305,0.000938,11.632674,0.000373,12345,23-Oct-2025_23-01
4.095065,5210.000000,-77.097785,-87.945385,10.847600,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
4.096037,5210.000000,-73.274705,-87.945385,14.670680,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
4.103624,5210.000000,-74.232490,-87.945385,13.712895,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
4.103966,5210.000000,-76.466597,-87.945385,11.478788,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
4.104335,5210.000000,-75.361214,-87.945385,12.584171,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
4.105019,5210.000000,-74.397694,-87.945385,13.547691,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
4.106054,5210.000000,-79.368966,-87.945385,8.576419,0.000073,11.632674,0.000373,12345,23-Oct-2025_23-01
4.108736,5210.000000,-79.704078,-87.945385,8.241307,0.000130,11.632674,0.000373,12345,23-Oct-2025_23-01
4.113587,5210.000000,-73.621182,-87.945385,14.324204,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
4.121957,5210.000000,-73.341731,-87.945385,14.603655,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
4.122110,5210.000000,-79.328690,-87.945385,8.616695,0.000068,11.632674,0.000373,12345,23-Oct-2025_23-01
4.122308,5210.000000,-78.279285,-87.945385,9.666100,0.000008,11.632674,0.000373,12345,23-Oct-2025_23-01
4.122749,5210.000000,-77.382205,-87.945385,10.563181,0.000001,11.632674,0.000373,12345,23-Oct-2025_23-01
4.123901,5210.000000,-74.728027,-87.945385,13.217358,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
4.126088,5210.000000,-81.955097,-87.945385,5.990288,0.002412,11.632674,0.000373,12345,23-Oct-2025_23-01
4.130633,5210.000000,-81.758853,-87.945385,6.186533,0.001970,11.632674,0.000373,12345,23-Oct-2025_23-01
4.139390,5210.000000,-79.045456,-87.945385,8.899929,0.000041,11.632674,0.000373,12345,23-Oct-2025_23-01
4.142297,5210.000000,-81.184411,-87.945385,6.760974,0.001035,11.632674,0.000373,12345,23-Oct-2025_23-01
4.143719,5210.000000,-80.791603,-87.945385,7.153782,0.000635,11.632674,0.000373,12345,23-Oct-2025_23-01
4.144871,5210.000000,-78.550478,-87.945385,9.394907,0.000015,11.632674,0.000373,12345,23-Oct-2025_23-01
4.149137,5210.000000,-72.330745,-87.945385,15.614640,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
4.155743,5210.000000,-78.526526,-87.945385,9.418859,0.000014,11.632674,0.000373,12345,23-Oct-2025_23-01
4.163078,5210.000000,-80.600840,-87.945385,7.344546,0.000494,11.632674,0.000373,12345,23-Oct-2025_23-01
4.163465,5210.000000,-74.843346,-87.945385,13.102039,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
4.163942,5210.000000,-76.024876,-87.945385,11.920509,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
4.164923,5210.000000,-81.900455,-87.945385,6.044930,0.002282,11.632674,0.000373,12345,23-Oct-2025_23-01
4.165157,5210.000000,-73.839449,-87.945385,14.105936,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
4.170485,5210.000000,-80.122000,-87.945385,7.823385,0.000250,11.632674,0.000373,12345,23-Oct-2025_23-01
4.177730,5210.000000,-79.738778,-87.945385,8.206607,0.000137,11.632674,0.000373,12345,23-Oct-2025_23-01
4.177892,5210.000000,-75.598109,-87.945385,12.347276,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
4.178684,5210.000000,-76.328252,-87.945385,11.617133,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
4.181492,5210.000000,-75.776580,-87.945385,12.168805,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
4.186829,5210.000000,-74.555690,-87.945385,13.389695,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
4.189916,5210.000000,-80.492944,-87.945385,7.452441,0.000426,11.632674,0.000373,12345,23-Oct-2025_23-01
4.190159,5210.000000,-78.324031,-87.945385,9.621355,0.000009,11.632674,0.000373,12345,23-Oct-2025_23-01
4.190978,5210.000000,-78.412855,-87.945385,9.532530,0.000011,11.632674,0.000373,12345,23-Oct-2025_23-01
4.192076,5210.000000,-77.292106,-87.945385,10.653279,0.000001,11.632674,0.000373,12345,23-Oct-2025_23-01
4.194650,5210.000000,-75.998026,-87.945385,11.947359,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
4.211075,5210.000000,-78.686618,-87.945385,9.258767,0.000020,11.632674,0.000373,12345,23-Oct-2025_23-01
4.211354,5210.000000,-74.082882,-87.945385,13.862504,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
4.211777,5210.000000,-75.145029,-87.945385,12.800356,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
4.212191,5210.000000,-72.290392,-87.945385,15.654993,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
4.214963,5210.000000,-79.146656,-87.945385,8.798730,0.000049,11.632674,0.000373,12345,23-Oct-2025_23-01
4.216286,5210.000000,-76.654994,-87.945385,11.290391,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
4.218338,5210.000000,-80.862286,-87.945385,7.083100,0.000696,11.632674,0.000373,12345,23-Oct-2025_23-01
4.225088,5210.000000,-80.966576,-87.945385,6.978809,0.000793,11.632674,0.000373,12345,23-Oct-2025_23-01
4.225268,5210.000000,-77.207508,-87.945385,10.737877,0.000001,11.632674,0.000373,12345,23-Oct-2025_23-01
4.225565,5210.000000,-80.296571,-87.945385,7.648814,0.000323,11.632674,0.000373,12345,23-Oct-2025_23-01
4.226042,5210.000000,-77.336760,-87.945385,10.608625,0.000001,11.632674,0.000373,12345,23-Oct-2025_23-01
4.226924,5210.000000,-72.590725,-87.945385,15.354660,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
4.227968,5210.000000,-81.387862,-87.945385,6.557523,0.001311,11.632674,0.000373,12345,23-Oct-2025_23-01
4.230245,5210.000000,-77.783808,-87.945385,10.161578,0.000003,11.632674,0.000373,12345,23-Oct-2025_23-01
4.239434,5210.000000,-77.977878,-87.945385,9.967508,0.000004,11.632674,0.000373,12345,23-Oct-2025_23-01
4.239686,5210.000000,-74.768555,-87.945385,13.176830,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
4.239920,5210.000000,-73.462361,-87.945385,14.483024,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
4.240415,5210.000000,-73.316895,-87.945385,14.628490,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
4.241549,5210.000000,-79.093333,-87.945385,8.852052,0.000045,11.632674,0.000373,12345,23-Oct-2025_23-01
4.242035,5210.000000,-75.635147,-87.945385,12.310238,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
4.242539,5210.000000,-73.947127,-87.945385,13.998258,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
4.248371,5210.000000,-74.536802,-87.945385,13.408583,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
4.252700,5210.000000,-76.991990,-87.945385,10.953396,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
4.252862,5210.000000,-80.206182,-87.945385,7.739203,0.000283,11.632674,0.000373,12345,23-Oct-2025_23-01
4.253060,5210.000000,-77.057496,-87.945385,10.887889,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
4.253708,5210.000000,-73.181965,-87.945385,14.763420,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
4.254293,5210.000000,-78.731604,-87.945385,9.213781,0.000022,11.632674,0.000373,12345,23-Oct-2025_23-01
4.258496,5210.000000,-72.774602,-87.945385,15.170783,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
4.260521,5210.000000,-72.967136,-87.945385,14.978249,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
4.261772,5210.000000,-80.760887,-87.945385,7.184498,0.000610,11.632674,0.000373,12345,23-Oct-2025_23-01
4.262015,5210.000000,-78.597087,-87.945385,9.348299,0.000017,11.632674,0.000373,12345,23-Oct-2025_23-01
4.262312,5210.000000,-76.710213,-87.945385,11.235172,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
4.262573,5210.000000,-74.166623,-87.945385,13.778762,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
4.263734,5210.000000,-81.383167,-87.945385,6.562218,0.001304,11.632674,0.000373,12345,23-Oct-2025_23-01
4.264625,5210.000000,-74.977815,-87.945385,12.967571,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
4.275830,5210.000000,-81.367747,-87.945385,6.577639,0.001282,11.632674,0.000373,12345,23-Oct-2025_23-01
4.276109,5210.000000,-73.659948,-87.945385,14.285438,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
4.276262,5210.000000,-80.820394,-87.945385,7.124992,0.000659,11.632674,0.000373,12345,23-Oct-2025_23-01
4.276829,5210.000000,-72.929308,-87.945385,15.016077,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
4.277513,5210.000000,-78.484844,-87.945385,9.460541,0.000013,11.632674,0.000373,12345,23-Oct-2025_23-01
4.277702,5210.000000,-80.479865,-87.945385,7.465520,0.000418,11.632674,0.000373,12345,23-Oct-2025_23-01
4.278683,5210.000000,-76.925787,-87.945385,11.019598,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
4.285334,5210.000000,-74.559958,-87.945385,13.385427,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
4.292516,5210.000000,-77.865550,-87.945385,10.079836,0.000003,11.632674,0.000373,12345,23-Oct-2025_23-01
4.292669,5210.000000,-81.923748,-87.945385,6.021637,0.002336,11.632674,0.000373,12345,23-Oct-2025_23-01
4.294280,5210.000000,-80.129360,-87.945385,7.816025,0.000253,11.632674,0.000373,12345,23-Oct-2025_23-01
4.295351,5210.000000,-73.350580,-87.945385,14.594805,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
4.299014,5210.000000,-73.807277,-87.945385,14.138108,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
4.302326,5210.000000,-76.158030,-87.945385,11.787355,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
4.306358,5210.000000,-78.788590,-87.945385,9.156795,0.000025,11.632674,0.000373,12345,23-Oct-2025_23-01
4.306574,5210.000000,-77.339840,-87.945385,10.605545,0.000001,11.632674,0.000373,12345,23-Oct-2025_23-01
4.307312,5210.000000,-79.885238,-87.945385,8.060147,0.000174,11.632674,0.000373,12345,23-Oct-2025_23-01
4.307609,5210.000000,-77.342542,-87.945385,10.602844,0.000001,11.632674,0.000373,12345,23-Oct-2025_23-01
4.309436,5210.000000,-80.620552,-87.945385,7.324833,0.000507,11.632674,0.000373,12345,23-Oct-2025_23-01
4.310498,5210.000000,-70.473900,-87.945385,17.471485,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
4.313459,5210.000000,-77.439291,-87.945385,10.506094,0.000001,11.632674,0.000373,12345,23-Oct-2025_23-01
4.320794,5210.000000,-73.762034,-87.945385,14.183351,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
4.320965,5210.000000,-76.901358,-87.945385,11.044028,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
4.321379,5210.000000,-71.107614,-87.945385,16.837771,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
4.321775,5210.000000,-74.732292,-87.945385,13.213093,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
4.322198,5210.000000,-77.779107,-87.945385,10.166278,0.000003,11.632674,0.000373,12345,23-Oct-2025_23-01
4.322711,5210.000000,-74.747803,-87.945385,13.197583,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
4.323035,5210.000000,-75.813298,-87.945385,12.132087,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
4.328030,5210.000000,-79.620156,-87.945385,8.325229,0.000113,11.632674,0.000373,12345,23-Oct-2025_23-01
4.329830,5210.000000,-78.877024,-87.945385,9.068361,0.000029,11.632674,0.000373,12345,23-Oct-2025_23-01
4.330586,5210.000000,-79.590847,-87.945385,8.354539,0.000108,11.632674,0.000373,12345,23-Oct-2025_23-01
4.330919,5210.000000,-81.745300,-87.945385,6.200086,0.001942,11.632674,0.000373,12345,23-Oct-2025_23-01
4.331441,5210.000000,-76.539205,-87.945385,11.406181,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
4.333952,5210.000000,-81.238372,-87.945385,6.707013,0.001103,11.632674,0.000373,12345,23-Oct-2025_23-01
4.338245,5210.000000,-81.761939,-87.945385,6.183447,0.001976,11.632674,0.000373,12345,23-Oct-2025_23-01
4.345931,5210.000000,-77.272425,-87.945385,10.672961,0.000001,11.632674,0.000373,12345,23-Oct-2025_23-01
4.346309,5210.000000,-79.709909,-87.945385,8.235476,0.000131,11.632674,0.000373,12345,23-Oct-2025_23-01
4.347632,5210.000000,-76.441532,-87.945385,11.503853,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
4.349558,5210.000000,-81.643084,-87.945385,6.302302,0.001741,11.632674,0.000373,12345,23-Oct-2025_23-01
4.350638,5210.000000,-80.315512,-87.945385,7.629873,0.000332,11.632674,0.000373,12345,23-Oct-2025_23-01
4.351061,5210.000000,-79.182898,-87.945385,8.762487,0.000053,11.632674,0.000373,12345,23-Oct-2025_23-01
4.356542,5210.000000,-79.635374,-87.945385,8.310011,0.000116,11.632674,0.000373,12345,23-Oct-2025_23-01
4.357001,5210.000000,-78.386474,-87.945385,9.558912,0.000011,11.632674,0.000373,12345,23-Oct-2025_23-01
4.357379,5210.000000,-79.786466,-87.945385,8.158919,0.000148,11.632674,0.000373,12345,23-Oct-2025_23-01
4.358126,5210.000000,-80.891416,-87.945385,7.053970,0.000722,11.632674,0.000373,12345,23-Oct-2025_23-01
4.361717,5210.000000,-78.585776,-87.945385,9.359609,0.000016,11.632674,0.000373,12345,23-Oct-2025_23-01
4.365002,5210.000000,-80.045565,-87.945385,7.899821,0.000223,11.632674,0.000373,12345,23-Oct-2025_23-01
4.372913,5210.000000,-80.455925,-87.945385,7.489460,0.000405,11.632674,0.000373,12345,23-Oct-2025_23-01
4.373480,5210.000000,-81.791734,-87.945385,6.153651,0.002039,11.632674,0.000373,12345,23-Oct-2025_23-01
4.374407,5210.000000,-78.566005,-87.945385,9.379380,0.000016,11.632674,0.000373,12345,23-Oct-2025_23-01
4.376369,5210.000000,-79.429881,-87.945385,8.515505,0.000082,11.632674,0.000373,12345,23-Oct-2025_23-01
4.386233,5210.000000,-80.620405,-87.945385,7.324980,0.000507,11.632674,0.000373,12345,23-Oct-2025_23-01
4.392083,5210.000000,-80.111063,-87.945385,7.834322,0.000246,11.632674,0.000373,12345,23-Oct-2025_23-01
4.403693,5210.000000,-79.562832,-87.945385,8.382554,0.000103,11.632674,0.000373,12345,23-Oct-2025_23-01
4.412855,5210.000000,-81.901365,-87.945385,6.044021,0.002284,11.632674,0.000373,12345,23-Oct-2025_23-01
4.413080,5210.000000,-81.565314,-87.945385,6.380071,0.001599,11.632674,0.000373,12345,23-Oct-2025_23-01
6.027929,5210.000000,-80.093302,-93.965985,13.872683,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
6.949529,5210.000000,-76.886279,-93.965985,17.079707,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
7.051929,5210.000000,-75.480812,-93.965985,18.485174,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
7.154329,5210.000000,-77.984487,-93.965985,15.981498,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
7.256729,5210.000000,-80.660892,-93.965985,13.305093,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
7.871129,5210.000000,-75.248592,-93.965985,18.717393,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
7.973529,5210.000000,-74.271821,-93.965985,19.694164,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
8.178329,5210.000000,-81.677680,-93.965985,12.288306,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
8.280729,5210.000000,-79.669425,-93.965985,14.296560,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
8.383129,5210.000000,-80.436073,-93.965985,13.529912,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
8.587929,5210.000000,-77.828315,-93.965985,16.137670,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
8.792729,5210.000000,-77.732274,-93.965985,16.233712,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
8.792729,5210.000000,-77.221712,-93.965985,16.744274,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
8.874498,5210.000000,-79.891645,-93.965985,14.074341,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
8.874498,5210.000000,-77.915706,-93.965985,16.050279,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
8.874558,5210.000000,-80.129222,-93.965985,13.836763,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
8.874816,5210.000000,-78.925601,-93.965985,15.040384,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
8.874876,5210.000000,-78.133550,-93.965985,15.832435,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
8.874876,5210.000000,-79.261477,-93.965985,14.704508,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
8.874944,5210.000000,-73.203617,-93.965985,20.762368,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
8.875155,5210.000000,-75.474909,-93.965985,18.491076,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
8.875155,5210.000000,-74.323782,-93.965985,19.642203,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
8.875215,5210.000000,-74.565342,-93.965985,19.400644,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
8.875465,5210.000000,-76.928683,-93.965985,17.037302,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
8.875766,5210.000000,-76.532201,-93.965985,17.433784,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
8.875766,5210.000000,-80.957992,-93.965985,13.007993,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
8.875826,5210.000000,-71.885762,-93.965985,22.080223,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
8.875894,5210.000000,-76.642001,-93.965985,17.323984,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
8.889081,5210.000000,-76.907534,-93.965985,17.058451,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
8.889081,5210.000000,-77.867727,-93.965985,16.098259,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
8.889141,5210.000000,-77.107859,-93.965985,16.858126,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
8.889260,5210.000000,-79.141130,-93.965985,14.824855,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
8.889260,5210.000000,-74.924133,-93.965985,19.041852,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
8.889320,5210.000000,-74.119852,-93.965985,19.846133,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
8.889461,5210.000000,-77.415919,-87.945385,10.529466,0.000001,11.632674,0.000373,12345,23-Oct-2025_23-01
8.889461,5210.000000,-80.484540,-87.945385,7.460845,0.000421,11.632674,0.000373,12345,23-Oct-2025_23-01
8.889505,5210.000000,-78.152539,-87.945385,9.792846,0.000006,11.632674,0.000373,12345,23-Oct-2025_23-01
8.889593,5210.000000,-77.937576,-87.945385,10.007810,0.000004,11.632674,0.000373,12345,23-Oct-2025_23-01
8.889593,5210.000000,-74.342037,-87.945385,13.603348,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
8.889637,5210.000000,-79.107114,-87.945385,8.838271,0.000046,11.632674,0.000373,12345,23-Oct-2025_23-01
8.889637,5210.000000,-78.370230,-87.945385,9.575156,0.000010,11.632674,0.000373,12345,23-Oct-2025_23-01
8.889792,5210.000000,-75.856285,-93.965985,18.109701,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
8.889792,5210.000000,-80.198676,-93.965985,13.767309,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
8.890028,5210.000000,-76.382808,-93.965985,17.583177,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
8.890028,5210.000000,-77.144153,-93.965985,16.821832,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
8.890088,5210.000000,-78.984204,-93.965985,14.981781,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
8.890088,5210.000000,-81.523097,-93.965985,12.442888,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
8.890207,5210.000000,-76.595394,-93.965985,17.370591,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
8.890560,5210.000000,-74.242259,-93.965985,19.723727,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
8.891210,5210.000000,-75.398774,-93.965985,18.567211,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
8.891210,5210.000000,-74.849222,-93.965985,19.116763,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
8.891270,5210.000000,-78.627097,-93.965985,15.338888,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
8.891270,5210.000000,-77.199814,-93.965985,16.766172,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
8.891357,5210.000000,-77.120674,-87.945385,10.824711,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
8.891357,5210.000000,-77.182456,-87.945385,10.762929,0.000001,11.632674,0.000373,12345,23-Oct-2025_23-01
8.891401,5210.000000,-75.218399,-87.945385,12.726987,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
8.891401,5210.000000,-79.208992,-87.945385,8.736393,0.000055,11.632674,0.000373,12345,23-Oct-2025_23-01
8.891704,5210.000000,-76.472791,-87.945385,11.472594,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
8.891704,5210.000000,-76.472791,-87.945385,11.472594,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
8.891752,5210.000000,-80.163287,-87.945385,7.782099,0.000266,11.632674,0.000373,12345,23-Oct-2025_23-01
8.892004,5210.000000,-77.313764,-87.945385,10.631621,0.000001,11.632674,0.000373,12345,23-Oct-2025_23-01
8.892004,5210.000000,-74.980652,-87.945385,12.964733,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
8.892052,5210.000000,-78.829096,-87.945385,9.116290,0.000027,11.632674,0.000373,12345,23-Oct-2025_23-01
8.892052,5210.000000,-75.066922,-87.945385,12.878464,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
8.895129,5210.000000,-77.838142,-93.965985,16.127843,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
8.895129,5210.000000,-76.845080,-93.965985,17.120905,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
8.902076,5210.000000,-75.808489,-87.945385,12.136896,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
8.902120,5210.000000,-77.354959,-87.945385,10.590426,0.000001,11.632674,0.000373,12345,23-Oct-2025_23-01
8.902120,5210.000000,-78.734244,-87.945385,9.211141,0.000022,11.632674,0.000373,12345,23-Oct-2025_23-01
8.910114,5210.000000,-78.283529,-87.945385,9.661856,0.000008,11.632674,0.000373,12345,23-Oct-2025_23-01
8.910667,5210.000000,-76.807317,-87.945385,11.138069,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
8.910711,5210.000000,-80.864676,-87.945385,7.080709,0.000698,11.632674,0.000373,12345,23-Oct-2025_23-01
8.920372,5210.000000,-78.988102,-87.945385,8.957283,0.000037,11.632674,0.000373,12345,23-Oct-2025_23-01
8.920626,5210.000000,-76.099904,-87.945385,11.845481,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
8.926779,5210.000000,-74.230499,-87.945385,13.714887,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
8.932892,5210.000000,-77.667581,-87.945385,10.277804,0.000002,11.632674,0.000373,12345,23-Oct-2025_23-01
8.932940,5210.000000,-78.128251,-87.945385,9.817134,0.000006,11.632674,0.000373,12345,23-Oct-2025_23-01
8.933245,5210.000000,-76.121574,-87.945385,11.823811,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
8.933293,5210.000000,-75.242393,-87.945385,12.702992,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
8.935078,5210.000000,-80.583942,-87.945385,7.361443,0.000482,11.632674,0.000373,12345,23-Oct-2025_23-01
8.935126,5210.000000,-76.167807,-87.945385,11.777578,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
8.940138,5210.000000,-81.748615,-87.945385,6.196770,0.001949,11.632674,0.000373,12345,23-Oct-2025_23-01
8.940596,5210.000000,-81.954928,-87.945385,5.990457,0.002411,11.632674,0.000373,12345,23-Oct-2025_23-01
8.940644,5210.000000,-75.732735,-87.945385,12.212651,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
8.940644,5210.000000,-80.946622,-87.945385,6.998763,0.000774,11.632674,0.000373,12345,23-Oct-2025_23-01
8.950637,5210.000000,-78.483923,-87.945385,9.461463,0.000013,11.632674,0.000373,12345,23-Oct-2025_23-01
