time_s,channel_MHz,Modulation,ConstellationSize,PhyRate_Mbps,signal_dBm,noise_dBm,SNR_dB,BER,RandSeed,RunDateTime
1.21728012e-01,5210,OFDM,2,6.00000000e+00,-7.45371823e+01,-7.68750832e+01,2.33790083e+00,5.74212472e-08,-7.24092738e+01,12345,09-Dec-2025_16-49
1.21728012e-01,5210,OFDM,2,6.00000000e+00,-7.49740041e+01,-7.90841718e+01,4.11016769e+00,1.91046046e-11,-1.07188619e+02,12345,09-Dec-2025_16-49
1.21728012e-01,5210,OFDM,2,6.00000000e+00,-7.55331440e+01,-7.51913617e+01,-3.41782317e-01,6.31367634e-05,-4.19971769e+01,12345,09-Dec-2025_16-49
1.21728012e-01,5210,OFDM,2,6.00000000e+00,-7.32350295e+01,-7.93327192e+01,6.09768975e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.21728013e-01,5210,OFDM,2,6.00000000e+00,-7.61019597e+01,-7.46162448e+01,-1.48571494e+00,8.33329458e-05,-4.07918327e+01,12345,09-Dec-2025_16-49
1.21728013e-01,5210,OFDM,2,6.00000000e+00,-7.11147209e+01,-7.21842054e+01,1.06948451e+00,3.54819385e-06,-5.44999266e+01,12345,09-Dec-2025_16-49
1.21728013e-01,5210,OFDM,2,6.00000000e+00,-7.70784265e+01,-8.07544877e+01,3.67606115e+00,1.81019891e-10,-9.74227370e+01,12345,09-Dec-2025_16-49
1.21728013e-01,5210,OFDM,2,6.00000000e+00,-7.69864057e+01,-7.84965297e+01,1.51012402e+00,9.66391596e-07,-6.01484686e+01,12345,09-Dec-2025_16-49
1.21844011e-01,5210,OFDM,2,6.00000000e+00,-7.52570722e+01,-7.78925021e+01,2.63542997e+00,1.83048363e-08,-7.73743415e+01,12345,09-Dec-2025_16-49
1.21844012e-01,5210,OFDM,2,6.00000000e+00,-7.74730377e+01,-8.05604551e+01,3.08741739e+00,2.79137512e-09,-8.55418180e+01,12345,09-Dec-2025_16-49
1.21844013e-01,5210,OFDM,2,6.00000000e+00,-7.79151458e+01,-8.25186402e+01,4.60349440e+00,1.13664632e-12,-1.19443746e+02,12345,09-Dec-2025_16-49
1.21844013e-01,5210,OFDM,2,6.00000000e+00,-7.21000686e+01,-7.86115211e+01,6.51145249e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.21858012e-01,5210,OFDM,2,6.00000000e+00,-7.39700576e+01,-8.08433300e+01,6.87327235e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.21858012e-01,5210,OFDM,2,6.00000000e+00,-8.16367714e+01,-9.05975079e+01,8.96073654e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.21914010e-01,5210,OFDM,2,6.00000000e+00,-7.23053529e+01,-7.92441222e+01,6.93876929e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.21975011e-01,5210,OFDM,2,6.00000000e+00,-7.49041395e+01,-7.74134225e+01,2.50928299e+00,2.99850032e-08,-7.52309590e+01,12345,09-Dec-2025_16-49
1.21975012e-01,5210,OFDM,2,6.00000000e+00,-7.75278497e+01,-7.93745790e+01,1.84672924e+00,3.25815434e-07,-6.48702835e+01,12345,09-Dec-2025_16-49
1.21975012e-01,5210,OFDM,2,6.00000000e+00,-7.40255033e+01,-7.56785234e+01,1.65302007e+00,6.15180390e-07,-6.21099752e+01,12345,09-Dec-2025_16-49
1.21975012e-01,5210,OFDM,2,6.00000000e+00,-7.56950131e+01,-8.15270605e+01,5.83204745e+00,2.22044605e-16,-1.56535598e+02,12345,09-Dec-2025_16-49
1.21975012e-01,5210,OFDM,2,6.00000000e+00,-7.90141189e+01,-8.62543134e+01,7.24019457e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.21975012e-01,5210,OFDM,2,6.00000000e+00,-7.57885268e+01,-7.79122915e+01,2.12376462e+00,1.25170539e-07,-6.90249788e+01,12345,09-Dec-2025_16-49
1.21975013e-01,5210,OFDM,2,6.00000000e+00,-7.05319623e+01,-7.34870943e+01,2.95513192e+00,4.93180347e-09,-8.30699424e+01,12345,09-Dec-2025_16-49
1.21975013e-01,5210,OFDM,2,6.00000000e+00,-7.37429079e+01,-8.49508004e+01,1.12078925e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22035013e-01,5210,OFDM,2,6.00000000e+00,-7.68254814e+01,-8.45819986e+01,7.75651727e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22035013e-01,5210,OFDM,2,6.00000000e+00,-7.30839925e+01,-8.46654810e+01,1.15814885e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22035013e-01,5210,OFDM,2,6.00000000e+00,-7.60453792e+01,-8.05513712e+01,4.50599206e+00,2.03337344e-12,-1.16917829e+02,12345,09-Dec-2025_16-49
1.22035013e-01,5210,OFDM,2,6.00000000e+00,-7.34529928e+01,-7.97176730e+01,6.26468023e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22035013e-01,5210,OFDM,2,6.00000000e+00,-7.91341019e+01,-8.62543134e+01,7.12021150e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22035013e-01,5210,OFDM,2,6.00000000e+00,-7.51313367e+01,-8.30496980e+01,7.91836130e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22035013e-01,5210,OFDM,2,6.00000000e+00,-7.57224182e+01,-8.19569608e+01,6.23454262e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22035014e-01,5210,OFDM,2,6.00000000e+00,-7.46892536e+01,-7.90208762e+01,4.33162263e+00,5.58453265e-12,-1.12530132e+02,12345,09-Dec-2025_16-49
1.22035014e-01,5210,OFDM,2,6.00000000e+00,-7.95845163e+01,-8.44101176e+01,4.82560129e+00,2.88546964e-13,-1.25397835e+02,12345,09-Dec-2025_16-49
1.22035014e-01,5210,OFDM,2,6.00000000e+00,-7.48226813e+01,-7.91010386e+01,4.27835735e+00,7.54707373e-12,-1.11222214e+02,12345,09-Dec-2025_16-49
1.22103016e-01,5210,OFDM,2,6.00000000e+00,-7.29243229e+01,-8.45819986e+01,1.16576758e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22103016e-01,5210,OFDM,2,6.00000000e+00,-7.49852051e+01,-8.15270605e+01,6.54185545e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22103016e-01,5210,OFDM,2,6.00000000e+00,-8.05319404e+01,-8.62543134e+01,5.72237306e+00,5.55111512e-16,-1.52556198e+02,12345,09-Dec-2025_16-49
1.22103017e-01,5210,OFDM,2,6.00000000e+00,-7.57328370e+01,-8.36366583e+01,7.90382130e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22103017e-01,5210,OFDM,2,6.00000000e+00,-7.69567422e+01,-8.46654810e+01,7.70873886e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22103017e-01,5210,OFDM,2,6.00000000e+00,-7.45631313e+01,-8.18948608e+01,7.33172947e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22103017e-01,5210,OFDM,2,6.00000000e+00,-7.70327950e+01,-8.49508004e+01,7.91800541e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22103017e-01,5210,OFDM,2,6.00000000e+00,-7.76972046e+01,-8.19569608e+01,4.25975622e+00,8.37729843e-12,-1.10768960e+02,12345,09-Dec-2025_16-49
1.22109011e-01,5210,OFDM,2,6.00000000e+00,-7.32230059e+01,-9.39659852e+01,2.07429793e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22109012e-01,5210,OFDM,2,6.00000000e+00,-7.66897934e+01,-9.39659852e+01,1.72761918e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22109012e-01,5210,OFDM,2,6.00000000e+00,-7.55439822e+01,-9.39659852e+01,1.84220030e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22109012e-01,5210,OFDM,2,6.00000000e+00,-7.69832530e+01,-9.39659852e+01,1.69827322e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22253010e-01,5210,OFDM,2,6.00000000e+00,-7.52971872e+01,-7.88051710e+01,3.50798375e+00,4.09496985e-10,-9.38774929e+01,12345,09-Dec-2025_16-49
1.22253010e-01,5210,OFDM,2,6.00000000e+00,-7.50832492e+01,-8.99290883e+01,1.48458391e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22253010e-01,5210,OFDM,2,6.00000000e+00,-7.82883504e+01,-7.98252240e+01,1.53687358e+00,8.89025978e-07,-6.05108555e+01,12345,09-Dec-2025_16-49
1.22350018e-01,5210,OFDM,2,6.00000000e+00,-7.53937927e+01,-8.33122755e+01,7.91848276e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22350018e-01,5210,OFDM,2,6.00000000e+00,-7.62348638e+01,-8.25975131e+01,6.36264933e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22350019e-01,5210,OFDM,2,6.00000000e+00,-7.89196721e+01,-8.61575268e+01,7.23785462e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22367013e-01,5210,OFDM,2,6.00000000e+00,-7.37998101e+01,-9.39659852e+01,2.01661751e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22367013e-01,5210,OFDM,2,6.00000000e+00,-7.32566371e+01,-9.39659852e+01,2.07093481e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22367013e-01,5210,OFDM,2,6.00000000e+00,-8.05339451e+01,-9.39659852e+01,1.34320401e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22367013e-01,5210,OFDM,2,6.00000000e+00,-7.85649441e+01,-9.39659852e+01,1.54010410e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22367013e-01,5210,OFDM,2,6.00000000e+00,-7.49072757e+01,-9.39659852e+01,1.90587095e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22367013e-01,5210,OFDM,2,6.00000000e+00,-7.46623265e+01,-9.39659852e+01,1.93036587e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22367013e-01,5210,OFDM,2,6.00000000e+00,-7.60460179e+01,-9.39659852e+01,1.79199672e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22367013e-01,5210,OFDM,2,6.00000000e+00,-7.88204334e+01,-9.39659852e+01,1.51455518e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22367013e-01,5210,OFDM,2,6.00000000e+00,-7.67294382e+01,-9.39659852e+01,1.72365470e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22367013e-01,5210,OFDM,2,6.00000000e+00,-7.66942388e+01,-9.39659852e+01,1.72717464e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22367013e-01,5210,OFDM,2,6.00000000e+00,-7.60680350e+01,-9.39659852e+01,1.78979502e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22367013e-01,5210,OFDM,2,6.00000000e+00,-7.27233021e+01,-9.39659852e+01,2.12426830e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22367014e-01,5210,OFDM,2,6.00000000e+00,-7.53558634e+01,-9.39659852e+01,1.86101218e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22367014e-01,5210,OFDM,2,6.00000000e+00,-7.47487666e+01,-9.39659852e+01,1.92172186e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22491011e-01,5210,OFDM,2,6.00000000e+00,-7.75099696e+01,-9.39659852e+01,1.64560155e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22491011e-01,5210,OFDM,2,6.00000000e+00,-8.14772573e+01,-9.39659852e+01,1.24887279e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22491011e-01,5210,OFDM,2,6.00000000e+00,-8.18880769e+01,-9.39659852e+01,1.20779082e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22491011e-01,5210,OFDM,2,6.00000000e+00,-8.10253398e+01,-9.39659852e+01,1.29406454e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22491011e-01,5210,OFDM,2,6.00000000e+00,-8.12224427e+01,-9.39659852e+01,1.27435425e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22491012e-01,5210,OFDM,2,6.00000000e+00,-8.07811063e+01,-9.39659852e+01,1.31848789e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22491013e-01,5210,OFDM,2,6.00000000e+00,-7.86206726e+01,-9.39659852e+01,1.53453126e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22551012e-01,5210,OFDM,2,6.00000000e+00,-8.05392511e+01,-9.39659852e+01,1.34267341e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22551012e-01,5210,OFDM,2,6.00000000e+00,-7.64384015e+01,-9.39659852e+01,1.75275837e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22551012e-01,5210,OFDM,2,6.00000000e+00,-7.91177730e+01,-9.39659852e+01,1.48482122e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22551012e-01,5210,OFDM,2,6.00000000e+00,-7.34941305e+01,-9.39659852e+01,2.04718547e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22551012e-01,5210,OFDM,2,6.00000000e+00,-8.11260688e+01,-9.39659852e+01,1.28399164e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22551012e-01,5210,OFDM,2,6.00000000e+00,-7.96727981e+01,-9.39659852e+01,1.42931871e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22551012e-01,5210,OFDM,2,6.00000000e+00,-7.45773991e+01,-9.39659852e+01,1.93885861e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22551013e-01,5210,OFDM,2,6.00000000e+00,-7.89857479e+01,-9.39659852e+01,1.49802373e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22597018e-01,5210,OFDM,2,6.00000000e+00,-7.35092275e+01,-7.33362028e+01,-1.73024625e-01,5.21968659e-05,-4.28235557e+01,12345,09-Dec-2025_16-49
1.22597019e-01,5210,OFDM,2,6.00000000e+00,-7.62384084e+01,-7.66782172e+01,4.39808759e-01,1.73815905e-05,-4.75991048e+01,12345,09-Dec-2025_16-49
1.22597019e-01,5210,OFDM,2,6.00000000e+00,-7.85734642e+01,-7.79014378e+01,-6.72026386e-01,7.82115280e-05,-4.10672923e+01,12345,09-Dec-2025_16-49
1.22597019e-01,5210,OFDM,2,6.00000000e+00,-7.70028349e+01,-7.68859403e+01,-1.16894570e-01,4.84060594e-05,-4.31510027e+01,12345,09-Dec-2025_16-49
1.22597019e-01,5210,OFDM,2,6.00000000e+00,-7.00715715e+01,-7.76623312e+01,7.59075978e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22597019e-01,5210,OFDM,2,6.00000000e+00,-7.15272503e+01,-7.93819182e+01,7.85466789e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22597020e-01,5210,OFDM,2,6.00000000e+00,-7.50561431e+01,-7.94351585e+01,4.37901547e+00,4.25937052e-12,-1.13706546e+02,12345,09-Dec-2025_16-49
1.22619013e-01,5210,OFDM,2,6.00000000e+00,-7.67341733e+01,-9.39659852e+01,1.72318119e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22619013e-01,5210,OFDM,2,6.00000000e+00,-8.13568164e+01,-9.39659852e+01,1.26091688e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22619013e-01,5210,OFDM,2,6.00000000e+00,-7.56411520e+01,-9.39659852e+01,1.83248331e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22619013e-01,5210,OFDM,2,6.00000000e+00,-7.67967041e+01,-9.39659852e+01,1.71692811e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22619013e-01,5210,OFDM,2,6.00000000e+00,-7.04278889e+01,-9.39659852e+01,2.35380963e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22619013e-01,5210,OFDM,2,6.00000000e+00,-7.98364883e+01,-9.39659852e+01,1.41294969e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22619013e-01,5210,OFDM,2,6.00000000e+00,-7.64628845e+01,-9.39659852e+01,1.75031007e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22619014e-01,5210,OFDM,2,6.00000000e+00,-7.88487647e+01,-9.39659852e+01,1.51172205e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22619014e-01,5210,OFDM,2,6.00000000e+00,-7.28756792e+01,-9.39659852e+01,2.10903060e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22619015e-01,5210,OFDM,2,6.00000000e+00,-7.48963529e+01,-9.39659852e+01,1.90696323e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22706013e-01,5210,OFDM,2,6.00000000e+00,-7.26019534e+01,-8.15449575e+01,8.94300405e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22821015e-01,5210,OFDM,2,6.00000000e+00,-8.07052407e+01,-8.18967386e+01,1.19149785e+00,2.51039949e-06,-5.60025716e+01,12345,09-Dec-2025_16-49
1.22821015e-01,5210,OFDM,2,6.00000000e+00,-7.25872095e+01,-7.92676196e+01,6.68041006e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22821015e-01,5210,OFDM,2,6.00000000e+00,-7.43301417e+01,-8.31621778e+01,8.83203610e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22821016e-01,5210,OFDM,2,6.00000000e+00,-7.70923510e+01,-7.76757857e+01,5.83434675e-01,1.24985096e-05,-4.90314177e+01,12345,09-Dec-2025_16-49
1.22821016e-01,5210,OFDM,2,6.00000000e+00,-7.29192666e+01,-8.10054319e+01,8.08616533e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22821017e-01,5210,OFDM,2,6.00000000e+00,-7.60908696e+01,-7.62666719e+01,1.75802357e-01,2.99002693e-05,-4.52432490e+01,12345,09-Dec-2025_16-49
1.22821017e-01,5210,OFDM,2,6.00000000e+00,-7.14863999e+01,-7.49583480e+01,3.47194807e+00,4.85987721e-10,-9.31337470e+01,12345,09-Dec-2025_16-49
1.22871018e-01,5210,OFDM,2,6.00000000e+00,-7.65864700e+01,-7.83388690e+01,1.75239908e+00,4.45507748e-07,-6.35114474e+01,12345,09-Dec-2025_16-49
1.22871018e-01,5210,OFDM,2,6.00000000e+00,-7.84190681e+01,-8.62419379e+01,7.82286986e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22871018e-01,5210,OFDM,2,6.00000000e+00,-7.65150436e+01,-7.60805288e+01,-4.34514855e-01,6.84446027e-05,-4.16466079e+01,12345,09-Dec-2025_16-49
1.22871018e-01,5210,OFDM,2,6.00000000e+00,-7.29715212e+01,-7.92996605e+01,6.32813933e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22871018e-01,5210,OFDM,2,6.00000000e+00,-7.32308485e+01,-7.76789562e+01,4.44810773e+00,2.85560460e-12,-1.15443019e+02,12345,09-Dec-2025_16-49
1.22871018e-01,5210,OFDM,2,6.00000000e+00,-8.19248297e+01,-8.32796872e+01,1.35485750e+00,1.55286187e-06,-5.80886717e+01,12345,09-Dec-2025_16-49
1.22871018e-01,5210,OFDM,2,6.00000000e+00,-7.74292015e+01,-7.83646772e+01,9.35475705e-01,5.12113326e-06,-5.29063392e+01,12345,09-Dec-2025_16-49
1.22871018e-01,5210,OFDM,2,6.00000000e+00,-7.34141551e+01,-7.62275234e+01,2.81336822e+00,8.91921301e-09,-8.04967346e+01,12345,09-Dec-2025_16-49
1.22871019e-01,5210,OFDM,2,6.00000000e+00,-7.24528008e+01,-7.91231580e+01,6.67035721e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22871019e-01,5210,OFDM,2,6.00000000e+00,-7.73232772e+01,-8.17354119e+01,4.41213463e+00,3.51907385e-12,-1.14535716e+02,12345,09-Dec-2025_16-49
1.22871019e-01,5210,OFDM,2,6.00000000e+00,-7.61543263e+01,-8.11955418e+01,5.04121557e+00,7.14983628e-14,-1.31457039e+02,12345,09-Dec-2025_16-49
1.22871019e-01,5210,OFDM,2,6.00000000e+00,-7.67350472e+01,-8.13165274e+01,4.58148016e+00,1.29762866e-12,-1.18868496e+02,12345,09-Dec-2025_16-49
1.22871019e-01,5210,OFDM,2,6.00000000e+00,-7.58376520e+01,-7.95896826e+01,3.75203056e+00,1.23958751e-10,-9.90672281e+01,12345,09-Dec-2025_16-49
1.22871020e-01,5210,OFDM,2,6.00000000e+00,-7.60349121e+01,-7.85826447e+01,2.54773265e+00,2.58332701e-08,-7.58782061e+01,12345,09-Dec-2025_16-49
1.22871020e-01,5210,OFDM,2,6.00000000e+00,-7.70633702e+01,-8.00173531e+01,2.95398299e+00,4.95589888e-09,-8.30487756e+01,12345,09-Dec-2025_16-49
1.22871020e-01,5210,OFDM,2,6.00000000e+00,-7.82739124e+01,-8.23190113e+01,4.04509884e+00,2.71232992e-11,-1.05666575e+02,12345,09-Dec-2025_16-49
1.22871020e-01,5210,OFDM,2,6.00000000e+00,-7.34322688e+01,-7.64827050e+01,3.05043629e+00,3.27808373e-09,-8.48437996e+01,12345,09-Dec-2025_16-49
1.22881016e-01,5210,OFDM,2,6.00000000e+00,-7.68306103e+01,-9.39659852e+01,1.71353749e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22881016e-01,5210,OFDM,2,6.00000000e+00,-7.90881819e+01,-9.39659852e+01,1.48778033e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22881016e-01,5210,OFDM,2,6.00000000e+00,-7.65807609e+01,-9.39659852e+01,1.73852243e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22944013e-01,5210,OFDM,2,6.00000000e+00,-8.16156934e+01,-8.07111442e+01,-9.04549240e-01,8.22813263e-05,-4.08469872e+01,12345,09-Dec-2025_16-49
1.22949017e-01,5210,OFDM,2,6.00000000e+00,-8.19095738e+01,-9.39659852e+01,1.20564113e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22949017e-01,5210,OFDM,2,6.00000000e+00,-7.10782826e+01,-9.39659852e+01,2.28877025e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22949017e-01,5210,OFDM,2,6.00000000e+00,-8.06095282e+01,-9.39659852e+01,1.33564570e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22949017e-01,5210,OFDM,2,6.00000000e+00,-7.49457406e+01,-9.39659852e+01,1.90202446e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22949018e-01,5210,OFDM,2,6.00000000e+00,-7.68775507e+01,-9.39659852e+01,1.70884345e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22949018e-01,5210,OFDM,2,6.00000000e+00,-7.27504587e+01,-9.39659852e+01,2.12155264e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22949018e-01,5210,OFDM,2,6.00000000e+00,-7.73394417e+01,-9.39659852e+01,1.66265435e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22949019e-01,5210,OFDM,2,6.00000000e+00,-7.62923670e+01,-9.39659852e+01,1.76736182e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.22949019e-01,5210,OFDM,2,6.00000000e+00,-7.25804598e+01,-9.39659852e+01,2.13855254e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.23156019e-01,5210,OFDM,2,6.00000000e+00,-7.47897172e+01,-7.66432063e+01,1.85348911e+00,3.18512440e-07,-6.49687360e+01,12345,09-Dec-2025_16-49
1.23156019e-01,5210,OFDM,2,6.00000000e+00,-7.81439128e+01,-7.64198352e+01,-1.72407752e+00,8.33333322e-05,-4.07918125e+01,12345,09-Dec-2025_16-49
1.23156019e-01,5210,OFDM,2,6.00000000e+00,-7.49254444e+01,-8.19162723e+01,6.99082791e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.23156020e-01,5210,OFDM,2,6.00000000e+00,-7.38031274e+01,-7.79046653e+01,4.10153785e+00,2.00192061e-11,-1.06985531e+02,12345,09-Dec-2025_16-49
1.23156020e-01,5210,OFDM,2,6.00000000e+00,-7.39796799e+01,-8.56915641e+01,1.17118842e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.23218013e-01,5210,OFDM,2,6.00000000e+00,-7.28343339e+01,-8.17451643e+01,8.91083039e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.23218014e-01,5210,OFDM,2,6.00000000e+00,-7.98698795e+01,-8.30547580e+01,3.18487859e+00,1.81642331e-09,-8.74078293e+01,12345,09-Dec-2025_16-49
1.23218014e-01,5210,OFDM,2,6.00000000e+00,-7.33764673e+01,-7.92535310e+01,5.87706367e+00,1.11022302e-16,-1.59545898e+02,12345,09-Dec-2025_16-49
1.23218014e-01,5210,OFDM,2,6.00000000e+00,-7.25754955e+01,-7.99617761e+01,7.38628060e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.23218015e-01,5210,OFDM,2,6.00000000e+00,-7.21918193e+01,-7.40004013e+01,1.80858204e+00,3.70049585e-07,-6.43174008e+01,12345,09-Dec-2025_16-49
1.23367020e-01,5210,OFDM,2,6.00000000e+00,-7.99834135e+01,-8.14919534e+01,1.50853991e+00,9.71163335e-07,-6.01270772e+01,12345,09-Dec-2025_16-49
1.23367021e-01,5210,OFDM,2,6.00000000e+00,-7.65498584e+01,-7.77562526e+01,1.20639418e+00,2.40474540e-06,-5.61893090e+01,12345,09-Dec-2025_16-49
1.23367021e-01,5210,OFDM,2,6.00000000e+00,-7.84018649e+01,-7.77145984e+01,-6.87266466e-01,7.86304109e-05,-4.10440946e+01,12345,09-Dec-2025_16-49
1.23398019e-01,5210,OFDM,2,6.00000000e+00,-7.95002680e+01,-8.40583137e+01,4.55804580e+00,1.49291689e-12,-1.18259644e+02,12345,09-Dec-2025_16-49
1.23398019e-01,5210,OFDM,2,6.00000000e+00,-7.25888857e+01,-8.33588163e+01,1.07699305e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
1.23398020e-01,5210,OFDM,2,6.00000000e+00,-8.03368663e+01,-8.10003066e+01,6.63440357e-01,1.03059202e-05,-4.98691322e+01,12345,09-Dec-2025_16-49
